path,sentence
common_voice_id_19312289.wav,saya meminjam buku dari perpustakaan dan membacanya
common_voice_id_19312290.wav,saya pergi jalanjalan ke taman pada malam hari
common_voice_id_19312292.wav,berarti apakah ini untukmu
common_voice_id_19312293.wav,dia berkualitas tinggi
common_voice_id_19312299.wav,makanan jepang enak tetapi mahal
common_voice_id_19312301.wav,salah satu hobiku musik klasik
common_voice_id_19312302.wav,pak guru mengkhawatirkan tom yang sering tidak hadir
common_voice_id_19312303.wav,saya tidak tahu
common_voice_id_19312339.wav,senang bisa bertemu denganmu
common_voice_id_19312340.wav,ibuku sudah tiada sepuluh tahun ini
common_voice_id_19312341.wav,belajar bahasa asing membosankan
common_voice_id_19312342.wav,dia sedang membersihkan kaca jendela
common_voice_id_19312343.wav,kemarin saya mengirim surat kepada ibu saya
common_voice_id_19312353.wav,tetangga sebelah melihat ke luar jendela saat tom berteriak
common_voice_id_19312355.wav,aku mayat hidup
common_voice_id_19312356.wav,sup ini benarbenar lezat ya
common_voice_id_19312357.wav,dia sedang menangis
common_voice_id_19312358.wav,saya membuka sepatu di pintu masuk rumah
common_voice_id_19312364.wav,saya berenang walaupun hawanya dingin
common_voice_id_19312365.wav,kita tidak bisa bermain tenis saat angin bertiup kencang
common_voice_id_19312366.wav,penonton tersebut nampak bosan
common_voice_id_19312367.wav,kemarin saya bertemu dia
common_voice_id_19312368.wav,bukankah dulu kamu adalah seorang guru
common_voice_id_19312370.wav,dia mengingatkan pada kakekku
common_voice_id_19312371.wav,di sana pak kimura sedang berdiri
common_voice_id_19312372.wav,saya menempelkan prangko di amplop
common_voice_id_19312373.wav,setiap malam saya belajar bahasa inggris selama dua jam
common_voice_id_19331645.wav,banyak orang berbaris di belakang saya
common_voice_id_19331646.wav,televisinya sudah rusak
common_voice_id_19331647.wav,menerima cinta seseorang
common_voice_id_19331648.wav,kami membandingkan pekerjaan dia dengan pekerjaan dia
common_voice_id_19331649.wav,kemarin seharian saya tidak ada di rumah
common_voice_id_19331655.wav,kertas terbuat dari kayu
common_voice_id_19331656.wav,dia menyeberang jalan
common_voice_id_19331657.wav,tom berjanji untuk tidak pergi keluar tengah malam sendirian
common_voice_id_19331658.wav,saya akan membelikan pakaian apa saja yang kamu mau
common_voice_id_19331659.wav,terberkatilah dirimu
common_voice_id_19338182.wav,tom menyadari sekarang adalah waktu untuk pergi
common_voice_id_19338183.wav,karena kemarin hujan saya seharian berada di rumah
common_voice_id_19338184.wav,gaya hidup dan keseimbangan makanan yang teratur adalah kunci bagi hidup sehat
common_voice_id_19338185.wav,hari ini tanggal berapa bulan apa
common_voice_id_19338186.wav,saya memasukkan uang ke dompet
common_voice_id_19338187.wav,gadis itu telah terluka parah dalam kecelakaan lalulintas
common_voice_id_19338188.wav,buatlah sesuatu yang dapat bermanfaat bagi orang banyak
common_voice_id_19338189.wav,sesuatu yang mengerikan telah terjadi
common_voice_id_19338190.wav,kami berhasil berenang menyebrangi sungai
common_voice_id_19338191.wav,setelah keluar dari stasiun jalan lurus mengikuti jalan itu
common_voice_id_19338192.wav,saya hanya berbicara bahasa prancis
common_voice_id_19338193.wav,dia membaca sebanyak dua puluh buku setiap minggu
common_voice_id_19338194.wav,kita harus mendengarkan perkataan pak guru dengan baik selama pelajaran
common_voice_id_19338195.wav,di depan rumah ada dua orang tak dikenal
common_voice_id_19338196.wav,semua barang yang kami produksi melalui pesanan
common_voice_id_19338197.wav,ke mana kamu selama akhir pekan
common_voice_id_19338198.wav,galaksi kita dinamakan bima sakti
common_voice_id_19338199.wav,apa kamu pikir begitu
common_voice_id_19338200.wav,saya menganggap dia sebagai seorang wanita yang jujur
common_voice_id_19338201.wav,saya ingin tahu siapa yang akan datang bersama kita
common_voice_id_19338202.wav,tom mempunyai istri yang cantik
common_voice_id_19338203.wav,di dalam kulkas ada tujuh butir telur
common_voice_id_19338204.wav,pak matsui bisa bermain gitar
common_voice_id_19338205.wav,tom membaca surat mary berulang kali
common_voice_id_19338206.wav,saya berenang di lautan
common_voice_id_19338207.wav,kita sedang mencari tom
common_voice_id_19338208.wav,rumahku dekat dengan fasilitas yang nyaman di kota besar
common_voice_id_19338209.wav,bis ini akan membawamu keliling kota
common_voice_id_19338211.wav,ini adalah tanggungjawab kami untuk membantu
common_voice_id_19338222.wav,yang perlu anda lakukan hanyalah menandatangani nama anda di sini
common_voice_id_19338223.wav,pada hari senin rabu dan jumat saya ada latihan sepak bola
common_voice_id_19338224.wav,kamu terlihat berbeda hari ini
common_voice_id_19338225.wav,saya adalah seekor burung
common_voice_id_19338226.wav,apa yang membuat anda memutuskan untuk bekerja di perusahaan kami
common_voice_id_19338227.wav,dia nampaknya amat bahagia
common_voice_id_19338229.wav,anjing itu telinganya besar
common_voice_id_19338233.wav,pekerjaan saya sibuk tetapi menarik
common_voice_id_19338235.wav,saya dapat memenuhi semua kebutuhan anda
common_voice_id_19338242.wav,percobaannya berhasil
common_voice_id_19338243.wav,saya selalu menyanyi lagu ini di karaoke
common_voice_id_19338244.wav,saya ingin tahu alasannya
common_voice_id_19338245.wav,dia tidak pergi ke manamana
common_voice_id_19338246.wav,tom menyesal telah meninggalkan pekerjaannya
common_voice_id_19338247.wav,banyak buku tersusun di rak buku
common_voice_id_19338248.wav,gerbang pintu sebelah selatan sudah ditutup
common_voice_id_19338249.wav,apa yang akan kamu berikan pada mike di hari ulang tahunnya
common_voice_id_19338250.wav,boleh kugantungkan jasmu
common_voice_id_19338251.wav,polisi itu mengejarmu
common_voice_id_19338252.wav,tak terasa mereka sudah berada tak jauh dari tempat tinggal
common_voice_id_19338253.wav,hari ini saya belum mendapat email apapun
common_voice_id_19338254.wav,ini komputer saya
common_voice_id_19338255.wav,sebelah timur kota ini semuanya hutan
common_voice_id_19338256.wav,buku itu kecil
common_voice_id_19338258.wav,saya membeli oleholeh untuk keluarga
common_voice_id_19338259.wav,saya ingin menginap semalam
common_voice_id_19338260.wav,tom tahu jika dia sedang diikuti
common_voice_id_19338261.wav,soal harus dibaca dengan baik ketika menulis jawaban
common_voice_id_19338262.wav,saya sama sekali tidak bisa memahaminya bagaimana denganmu
common_voice_id_19338263.wav,atap genting itu menghilang
common_voice_id_19338264.wav,rumah itu sangat kecil
common_voice_id_19338265.wav,jadi kenapa kamu masih menggunakan aplikasi ini
common_voice_id_19338266.wav,bagaimana pergi ke lantai tiga
common_voice_id_19338267.wav,kami melihat sebuah pulau di kejauhan
common_voice_id_19338268.wav,kalau kamu ingin bahagia maka berbahagialah
common_voice_id_19338269.wav,saya sama sekali tidak mengerti bahasa jerman
common_voice_id_19338270.wav,andi menulis surat kepada ibunya setiap minggu
common_voice_id_19338271.wav,saya rasa buku ini sangat menarik
common_voice_id_19338272.wav,saya tidak menganggap dia jujur
common_voice_id_19338273.wav,tom menjadi buta
common_voice_id_19338274.wav,kamu harus memperhatikan ramburambu lalu lintas
common_voice_id_19338275.wav,aku berterima kasih
common_voice_id_19338276.wav,orang itu selalu ribut selama pelajaran
common_voice_id_19338277.wav,tom sakit perut
common_voice_id_19338278.wav,handphone itu rusak
common_voice_id_19338279.wav,bagaimana dengan wawancara anda
common_voice_id_19338280.wav,jembatan itu terbuka untuk lalu lintas
common_voice_id_19338281.wav,perempuan itu membeli buku tentang burung
common_voice_id_19338282.wav,tom membenciku
common_voice_id_19338283.wav,apakah lima huruf pertama email anda
common_voice_id_19338284.wav,saya mencuci tangan ketika keluar dari toilet
common_voice_id_19338285.wav,beruntung sekali kamu datang hari ini
common_voice_id_19338286.wav,mulai minggu depan setiap hari akan ada ujian
common_voice_id_19338287.wav,baju ini cantik ya
common_voice_id_19338288.wav,apa yang sedang kamu tulis
common_voice_id_19338289.wav,setahu aku museum itu tutup setiap hari senin
common_voice_id_19338290.wav,ia ingin menjadi insinyur
common_voice_id_19338291.wav,sampai jumpa besok pagi
common_voice_id_19338292.wav,dia bekerja di pabrik
common_voice_id_19338293.wav,sampai ketemu besok
common_voice_id_19338294.wav,tahun lalu saya pergi jalanjalan ke luar negeri bersama teman
common_voice_id_19338295.wav,hari yang indah
common_voice_id_19338296.wav,ini kaset yang saya beli kemarin
common_voice_id_19338297.wav,maaf saya melupakannya
common_voice_id_19338298.wav,saya pergi ke rumah teman setelah pelajaran selesai
common_voice_id_19338299.wav,anjing itu lompat
common_voice_id_19338300.wav,apakah anda pernah mendaki gunung fuji
common_voice_id_19338301.wav,masakan buatan ibu sangat enak
common_voice_id_19338302.wav,musim semi sudah datang tetapi hawanya belum hangat
common_voice_id_19338303.wav,ibu saya sangat suka keik
common_voice_id_19338304.wav,buku saya amat berat
common_voice_id_19338305.wav,di atas pohon sana ada burung
common_voice_id_19338306.wav,mata uang eropa melemah terhadap dolar
common_voice_id_19338307.wav,apa yang kau inginkan dari kami
common_voice_id_19338308.wav,ayah baru saja kembali pulang ke jepang
common_voice_id_19338309.wav,berhenti mengikutiku
common_voice_id_19338310.wav,ini adalah negara yang sangat indah
common_voice_id_19338311.wav,karena itulah dia tidak pergi belajar ke luar negeri
common_voice_id_19338312.wav,kemarin hujan deras
common_voice_id_19338313.wav,barusan aku melihat tom
common_voice_id_19338314.wav,besok pagi saya harus mencuci pakaian
common_voice_id_19338315.wav,jangan takut aku tidak akan melukaimu
common_voice_id_19338316.wav,malam ini kemungkinan akan turun hujan
common_voice_id_19338317.wav,jawaban pertanyaan ini ada tiga buah
common_voice_id_19338318.wav,panas dan terang dibutuhkan untuk eksistensi kita
common_voice_id_19338319.wav,saya paham maksud anda
common_voice_id_19338320.wav,sesuatu telah terjadi
common_voice_id_19338321.wav,pak yamada ayahnya giat bekerja
common_voice_id_19338322.wav,tom suka berkeliling sendiri
common_voice_id_19338323.wav,saya tidak naik lift tetapi naik tangga
common_voice_id_19338324.wav,ketika musim dingin datang sebelah utara jepang sangat dingin
common_voice_id_19338325.wav,bosku dipaksa mengundurkan diri
common_voice_id_19338326.wav,tidak boleh membuka jendela di sana karena berbahaya
common_voice_id_19338327.wav,saya merasa senang sekali berjumpa dengan anda
common_voice_id_19338328.wav,warna lukisan ini cantik
common_voice_id_19338329.wav,jawabanmu benar
common_voice_id_19338330.wav,orang mesir biasanya makan apa
common_voice_id_19338331.wav,apakah menurutmu dia akan memaafkanku
common_voice_id_19338332.wav,aku akan membuat kopi
common_voice_id_19338333.wav,nama anda silakan
common_voice_id_19338334.wav,silakan kamu jalan lurus ke depan setelah melewati lampu lalu lintas maka akan sampai
common_voice_id_19338335.wav,saya yang menanggung semuanya
common_voice_id_19338336.wav,santa claus sedang jatuh dari langit
common_voice_id_19338337.wav,aku memiliki tawaran bisnis denganmu
common_voice_id_19338338.wav,saya tidak dapat membantumu
common_voice_id_19338339.wav,tom nampak seperti telah melihat hantu
common_voice_id_19338340.wav,kamu kelas berapa
common_voice_id_19338341.wav,marc akan menjual mobil
common_voice_id_19338342.wav,ia tidak mungkin mengatakan hal itu
common_voice_id_19338343.wav,cepatlah
common_voice_id_19338344.wav,apakah kamu mengenalnya secara pribadi
common_voice_id_19338345.wav,saya senang dia bisa belajar bahasa jepang dengan cepat
common_voice_id_19338346.wav,jalan itu sejajar dengan sungai
common_voice_id_19338347.wav,pulau itu tertutup es dan salju selama musim dingin
common_voice_id_19338348.wav,seperti kata pepatah waktu adalah uang
common_voice_id_19338349.wav,dia memiliki sebuah sepeda
common_voice_id_19338350.wav,sayang sekali dia tidak bisa datang
common_voice_id_19338351.wav,kami telah melakukan debat yang sangat hangat
common_voice_id_19338352.wav,saya tidak bisa bahasa kazak
common_voice_id_19338353.wav,saya jalannya sangat pelan
common_voice_id_19338354.wav,tersenyumlah sekarang menangislah kemudian
common_voice_id_19338355.wav,saya tidak boleh makan ayam
common_voice_id_19338356.wav,mereka menanyakan ayah saya
common_voice_id_19338359.wav,jumlah penduduk di kota itu semakin tahun semakin berkurang
common_voice_id_19338361.wav,tom menunjuk suatu tempat di peta
common_voice_id_19338363.wav,indonesia adalah negara terbesar di dunia yang berada di kepulauan
common_voice_id_19338365.wav,apakah kamu menyukai baseball bin
common_voice_id_19338366.wav,dia bermutu tinggi
common_voice_id_19338367.wav,apa yang kamu lakukan lebih penting daripada apa yang kamu katakan
common_voice_id_19338368.wav,aku bekerja di sini aku bukanlah tamu
common_voice_id_19338369.wav,seberapa pun kerasnya dia mencoba dia tidak akan berhasil
common_voice_id_19338370.wav,orkestra adalah kelompok musisi yang memainkan alat musik bersama
common_voice_id_19338371.wav,seandainya kita lebih bersabar dalam kesulitan maka kedamaian dan keselamatan menjadi milik kita
common_voice_id_19338377.wav,ini makanan yang tidak dijual di jepang
common_voice_id_19338378.wav,bola itu menggelinding melintasi jala
common_voice_id_19338379.wav,aku tidak ingin bekerja dalam kondisi ini
common_voice_id_19338380.wav,saya harus pulang
common_voice_id_19338381.wav,pelajarannya menyenangkan bagi saya
common_voice_id_19338382.wav,bagaimana keadaannya
common_voice_id_19338383.wav,jupiter adalah planet kelima dari matahari
common_voice_id_19338384.wav,karena hujan turun tidak ada pertandingan bisbol
common_voice_id_19338385.wav,saya ingin sepatu yang ringan
common_voice_id_19338386.wav,minggu ini ada empat ujian
common_voice_id_19338393.wav,saya yakin anda tahu apa maksud saya
common_voice_id_19338394.wav,pada setiap lelaki melekat kehormatannya
common_voice_id_19338395.wav,kami berdiri didepan pintu masuk dan menyalami para tamu
common_voice_id_19338396.wav,saya tidak ingin kekurangan tidur karena ini
common_voice_id_19338397.wav,bagaimana dengan kamu dina
common_voice_id_19338398.wav,para murid telah berkumpul di depan sekolah
common_voice_id_19338399.wav,berapa lama kamu dan tom bersama
common_voice_id_19338400.wav,terberkatilah dirimu
common_voice_id_19338401.wav,saya membaca buku yang ditulis dalam bahasa jepang
common_voice_id_19338402.wav,saya tidak peduli
common_voice_id_19338403.wav,apa yang sedang kamu khawatirkan
common_voice_id_19338404.wav,dari stasiun sampai perusahaan saya naik taksi
common_voice_id_19338405.wav,saya memegang sumpit dengan tangan kiri
common_voice_id_19338406.wav,karena akan masuk ke kamar mandi saya membuka pakaian
common_voice_id_19338407.wav,saya pikir tom mudah disukai
common_voice_id_19338408.wav,saya tidak mengerti kata itu
common_voice_id_19338409.wav,kemarin saya kehilangan kunci
common_voice_id_19338410.wav,sungguh terima kasih atas bantuannya
common_voice_id_19338411.wav,dia dipaksa untuk menandatangani dokumen
